timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1655554704707,26071,/personalized-ads,502,Bad Gateway,Weighted Load Test 5-979,text,false,,349,182,354,357,https://api-staging-builder.engineer.ai/configurations,26071,0,0
1655554708698,22080,/personalized-ads,502,Bad Gateway,Weighted Load Test 5-52,text,false,,349,182,354,357,https://api-staging-builder.engineer.ai/configurations,22080,0,0
1655554711752,19026,/personalized-ads,502,Bad Gateway,Weighted Load Test 5-396,text,false,,349,182,354,357,https://api-staging-builder.engineer.ai/configurations,19026,0,0
1655554706474,24304,/promo,502,Bad Gateway,Weighted Load Test 5-920,text,false,,349,182,354,357,https://api-staging-builder.engineer.ai/configurations,24304,0,0
1655554709427,21351,/review,502,Bad Gateway,Weighted Load Test 5-71,text,false,,349,182,353,356,https://api-staging-builder.engineer.ai/configurations,21351,0,0
1655554707600,23178,/history,502,Bad Gateway,Weighted Load Test 5-299,text,false,,349,182,353,356,https://api-staging-builder.engineer.ai/configurations,23178,0,0
1655554705161,25617,/review,502,Bad Gateway,Weighted Load Test 5-51,text,false,,349,182,353,356,https://api-staging-builder.engineer.ai/configurations,25617,0,0
1655554706205,24573,/recomendation,502,Bad Gateway,Weighted Load Test 5-936,text,false,,349,182,353,356,https://api-staging-builder.engineer.ai/configurations,24573,0,0
1655554710196,20582,/review,502,Bad Gateway,Weighted Load Test 5-217,text,false,,349,182,353,356,https://api-staging-builder.engineer.ai/configurations,20582,0,0
1655554714230,16548,/promo,502,Bad Gateway,Weighted Load Test 5-355,text,false,,349,182,353,356,https://api-staging-builder.engineer.ai/configurations,16548,0,0
1655554724796,5983,/merchant,502,Bad Gateway,Weighted Load Test 5-748,text,false,,349,182,353,356,https://api-staging-builder.engineer.ai/configurations,5983,0,0
1655554725044,5735,/history,502,Bad Gateway,Weighted Load Test 5-588,text,false,,349,182,353,356,https://api-staging-builder.engineer.ai/configurations,5735,0,0
1655554708900,21878,/merchant,502,Bad Gateway,Weighted Load Test 5-592,text,false,,349,182,352,355,https://api-staging-builder.engineer.ai/configurations,21878,0,0
1655554710600,20178,/recomendation,502,Bad Gateway,Weighted Load Test 5-226,text,false,,349,182,352,355,https://api-staging-builder.engineer.ai/configurations,20178,0,0
1655554708877,21901,/history,502,Bad Gateway,Weighted Load Test 5-142,text,false,,349,182,352,355,https://api-staging-builder.engineer.ai/configurations,21901,0,0
1655554713818,16960,/review,502,Bad Gateway,Weighted Load Test 5-784,text,false,,349,182,351,354,https://api-staging-builder.engineer.ai/configurations,16960,0,0
1655554716951,13828,/list,502,Bad Gateway,Weighted Load Test 5-389,text,false,,349,182,351,354,https://api-staging-builder.engineer.ai/configurations,13828,0,0
1655554726005,4774,/history,502,Bad Gateway,Weighted Load Test 5-707,text,false,,349,182,351,354,https://api-staging-builder.engineer.ai/configurations,4774,0,0
1655554700592,30187,/order,502,Bad Gateway,Weighted Load Test 5-666,text,false,,349,182,351,354,https://api-staging-builder.engineer.ai/configurations,30187,0,5372
1655554700482,30297,/category,502,Bad Gateway,Weighted Load Test 5-556,text,false,,349,182,350,353,https://api-staging-builder.engineer.ai/configurations,30297,0,9098
1655554700223,30556,/category,502,Bad Gateway,Weighted Load Test 5-297,text,false,,349,182,350,353,https://api-staging-builder.engineer.ai/configurations,30556,0,5486
1655554700566,30213,/search,502,Bad Gateway,Weighted Load Test 5-638,text,false,,349,182,349,352,https://api-staging-builder.engineer.ai/configurations,30213,0,5144
1655554700699,30080,/search,502,Bad Gateway,Weighted Load Test 5-773,text,false,,349,182,349,352,https://api-staging-builder.engineer.ai/configurations,30080,0,3462
1655554700570,30210,/search,502,Bad Gateway,Weighted Load Test 5-643,text,false,,349,182,349,352,https://api-staging-builder.engineer.ai/configurations,30210,0,9035
1655554700908,29872,/product-desc,502,Bad Gateway,Weighted Load Test 5-984,text,false,,349,182,348,351,https://api-staging-builder.engineer.ai/configurations,29872,0,7792
1655554700200,30580,/order,502,Bad Gateway,Weighted Load Test 5-65,text,false,,349,182,348,351,https://api-staging-builder.engineer.ai/configurations,30580,0,5512
1655554700580,30200,/search,502,Bad Gateway,Weighted Load Test 5-653,text,false,,349,182,344,347,https://api-staging-builder.engineer.ai/configurations,30200,0,4998
1655554700205,30575,/category,502,Bad Gateway,Weighted Load Test 5-242,text,false,,349,182,344,347,https://api-staging-builder.engineer.ai/configurations,30575,0,8335
1655554700527,30253,/category,502,Bad Gateway,Weighted Load Test 5-601,text,false,,349,182,344,347,https://api-staging-builder.engineer.ai/configurations,30253,0,9844
1655554700213,30567,/category,502,Bad Gateway,Weighted Load Test 5-79,text,false,,349,182,344,347,https://api-staging-builder.engineer.ai/configurations,30567,0,5398
1655554700299,30481,/category,502,Bad Gateway,Weighted Load Test 5-346,text,false,,349,182,344,347,https://api-staging-builder.engineer.ai/configurations,30481,0,9309
1655554700357,30423,/product-desc,502,Bad Gateway,Weighted Load Test 5-431,text,false,,349,182,344,347,https://api-staging-builder.engineer.ai/configurations,30423,0,10155
1655554700585,30195,/category,502,Bad Gateway,Weighted Load Test 5-658,text,false,,349,182,344,347,https://api-staging-builder.engineer.ai/configurations,30195,0,9873
1655554700518,30262,/category,502,Bad Gateway,Weighted Load Test 5-591,text,false,,349,182,344,347,https://api-staging-builder.engineer.ai/configurations,30262,0,9095
1655554700394,30386,/search,502,Bad Gateway,Weighted Load Test 5-468,text,false,,349,182,344,347,https://api-staging-builder.engineer.ai/configurations,30386,0,9319
1655554700851,29929,/product-desc,502,Bad Gateway,Weighted Load Test 5-925,text,false,,349,182,344,347,https://api-staging-builder.engineer.ai/configurations,29929,0,7846
1655554700305,30477,/product-desc,502,Bad Gateway,Weighted Load Test 5-379,text,false,,349,182,342,345,https://api-staging-builder.engineer.ai/configurations,30477,0,9647
1655554700205,30577,/product-desc,502,Bad Gateway,Weighted Load Test 5-18,text,false,,349,182,342,345,https://api-staging-builder.engineer.ai/configurations,30577,0,8386
1655554724750,6032,/personalized-ads,502,Bad Gateway,Weighted Load Test 5-416,text,false,,349,182,342,345,https://api-staging-builder.engineer.ai/configurations,6032,0,0
1655554700370,30412,/product-desc,502,Bad Gateway,Weighted Load Test 5-445,text,false,,349,182,342,345,https://api-staging-builder.engineer.ai/configurations,30412,0,9210
1655554700423,30359,/product-desc,502,Bad Gateway,Weighted Load Test 5-497,text,false,,349,182,342,345,https://api-staging-builder.engineer.ai/configurations,30359,0,9927
1655554700213,30569,/category,502,Bad Gateway,Weighted Load Test 5-186,text,false,,349,182,342,345,https://api-staging-builder.engineer.ai/configurations,30569,0,5747
1655554700744,30038,/search,502,Bad Gateway,Weighted Load Test 5-818,text,false,,349,182,342,345,https://api-staging-builder.engineer.ai/configurations,30038,0,3609
1655554700195,30587,/search,502,Bad Gateway,Weighted Load Test 5-4,text,false,,349,182,342,345,https://api-staging-builder.engineer.ai/configurations,30587,0,6869
1655554700557,30225,/search,502,Bad Gateway,Weighted Load Test 5-629,text,false,,349,182,342,345,https://api-staging-builder.engineer.ai/configurations,30225,0,5008
1655554700206,30576,/category,502,Bad Gateway,Weighted Load Test 5-39,text,false,,349,182,342,345,https://api-staging-builder.engineer.ai/configurations,30576,0,5847
1655554700364,30418,/category,502,Bad Gateway,Weighted Load Test 5-436,text,false,,349,182,342,345,https://api-staging-builder.engineer.ai/configurations,30418,0,9994
1655554700743,30039,/category,502,Bad Gateway,Weighted Load Test 5-817,text,false,,349,182,342,345,https://api-staging-builder.engineer.ai/configurations,30039,0,3610
1655554700391,30391,/order,502,Bad Gateway,Weighted Load Test 5-465,text,false,,349,182,342,345,https://api-staging-builder.engineer.ai/configurations,30391,0,9973
1655554700206,30576,/search,502,Bad Gateway,Weighted Load Test 5-123,text,false,,349,182,342,345,https://api-staging-builder.engineer.ai/configurations,30576,0,5361
1655554700297,30485,/search,502,Bad Gateway,Weighted Load Test 5-364,text,false,,349,182,342,345,https://api-staging-builder.engineer.ai/configurations,30485,0,9316
1655554700634,30148,/category,502,Bad Gateway,Weighted Load Test 5-709,text,false,,349,182,342,345,https://api-staging-builder.engineer.ai/configurations,30148,0,8982
1655554700397,30385,/product-desc,502,Bad Gateway,Weighted Load Test 5-471,text,false,,349,182,342,345,https://api-staging-builder.engineer.ai/configurations,30385,0,9215
1655554700198,30585,/product-desc,502,Bad Gateway,Weighted Load Test 5-171,text,false,,349,182,336,339,https://api-staging-builder.engineer.ai/configurations,30585,0,6892
1655554724750,6033,/personalized-ads,502,Bad Gateway,Weighted Load Test 5-452,text,false,,349,182,336,339,https://api-staging-builder.engineer.ai/configurations,6033,0,0
1655554700196,30587,/product-desc,502,Bad Gateway,Weighted Load Test 5-84,text,false,,349,182,336,339,https://api-staging-builder.engineer.ai/configurations,30587,0,4157
1655554700332,30451,/category,502,Bad Gateway,Weighted Load Test 5-406,text,false,,349,182,336,339,https://api-staging-builder.engineer.ai/configurations,30451,0,10033
1655554700344,30439,/search,502,Bad Gateway,Weighted Load Test 5-418,text,false,,349,182,336,339,https://api-staging-builder.engineer.ai/configurations,30439,0,9237
1655554700383,30400,/search,502,Bad Gateway,Weighted Load Test 5-458,text,false,,349,182,336,339,https://api-staging-builder.engineer.ai/configurations,30400,0,16176
1655554700594,30189,/search,502,Bad Gateway,Weighted Load Test 5-668,text,false,,349,182,336,339,https://api-staging-builder.engineer.ai/configurations,30189,0,3935
1655554700200,30584,/search,502,Bad Gateway,Weighted Load Test 5-273,text,false,,349,182,333,336,https://api-staging-builder.engineer.ai/configurations,30584,0,4257
1655554700419,30365,/search,502,Bad Gateway,Weighted Load Test 5-493,text,false,,349,182,333,336,https://api-staging-builder.engineer.ai/configurations,30365,0,9207
1655554700195,30589,/category,502,Bad Gateway,Weighted Load Test 5-97,text,false,,349,182,333,336,https://api-staging-builder.engineer.ai/configurations,30589,0,5769
1655554700198,30586,/product-desc,502,Bad Gateway,Weighted Load Test 5-145,text,false,,349,182,333,336,https://api-staging-builder.engineer.ai/configurations,30586,0,4035
1655554700237,30547,/product-desc,502,Bad Gateway,Weighted Load Test 5-311,text,false,,349,182,333,336,https://api-staging-builder.engineer.ai/configurations,30547,0,3996
1655554700466,30318,/category,502,Bad Gateway,Weighted Load Test 5-539,text,false,,349,182,333,336,https://api-staging-builder.engineer.ai/configurations,30318,0,6601
1655554700792,29992,/category,502,Bad Gateway,Weighted Load Test 5-866,text,false,,349,182,333,336,https://api-staging-builder.engineer.ai/configurations,29992,0,8931
1655554724752,6033,/review,502,Bad Gateway,Weighted Load Test 5-77,text,false,,349,182,333,336,https://api-staging-builder.engineer.ai/configurations,6033,0,0
1655554700598,30187,/category,502,Bad Gateway,Weighted Load Test 5-673,text,false,,349,182,333,336,https://api-staging-builder.engineer.ai/configurations,30187,0,5014
1655554700732,30053,/category,502,Bad Gateway,Weighted Load Test 5-806,text,false,,349,182,333,336,https://api-staging-builder.engineer.ai/configurations,30053,0,3501
1655554700565,30220,/product-desc,502,Bad Gateway,Weighted Load Test 5-637,text,false,,349,182,333,336,https://api-staging-builder.engineer.ai/configurations,30220,0,5399
1655554700596,30189,/product-desc,502,Bad Gateway,Weighted Load Test 5-671,text,false,,349,182,333,336,https://api-staging-builder.engineer.ai/configurations,30189,0,5501
1655554700202,30583,/category,502,Bad Gateway,Weighted Load Test 5-16,text,false,,349,182,332,335,https://api-staging-builder.engineer.ai/configurations,30583,0,4260
1655554700572,30213,/category,502,Bad Gateway,Weighted Load Test 5-646,text,false,,349,182,332,335,https://api-staging-builder.engineer.ai/configurations,30213,0,5483
1655554700423,30362,/search,502,Bad Gateway,Weighted Load Test 5-498,text,false,,349,182,332,335,https://api-staging-builder.engineer.ai/configurations,30362,0,9412
1655554700198,30587,/category,502,Bad Gateway,Weighted Load Test 5-159,text,false,,349,182,332,335,https://api-staging-builder.engineer.ai/configurations,30587,0,3935
1655554700238,30547,/category,502,Bad Gateway,Weighted Load Test 5-312,text,false,,349,182,332,335,https://api-staging-builder.engineer.ai/configurations,30547,0,4318
1655554700569,30216,/category,502,Bad Gateway,Weighted Load Test 5-642,text,false,,349,182,332,335,https://api-staging-builder.engineer.ai/configurations,30216,0,5388
1655554700196,30589,/search,502,Bad Gateway,Weighted Load Test 5-33,text,false,,349,182,332,335,https://api-staging-builder.engineer.ai/configurations,30589,0,4156
1655554700207,30578,/category,502,Bad Gateway,Weighted Load Test 5-22,text,false,,349,182,332,335,https://api-staging-builder.engineer.ai/configurations,30578,0,5759
1655554700198,30587,/category,502,Bad Gateway,Weighted Load Test 5-5,text,false,,349,182,332,335,https://api-staging-builder.engineer.ai/configurations,30587,0,6880
1655554700429,30356,/search,502,Bad Gateway,Weighted Load Test 5-503,text,false,,349,182,332,335,https://api-staging-builder.engineer.ai/configurations,30356,0,16187
1655554700645,30140,/category,502,Bad Gateway,Weighted Load Test 5-719,text,false,,349,182,332,335,https://api-staging-builder.engineer.ai/configurations,30140,0,5311
1655554700694,30091,/category,502,Bad Gateway,Weighted Load Test 5-767,text,false,,349,182,330,333,https://api-staging-builder.engineer.ai/configurations,30091,0,3862
1655554700210,30575,/search,502,Bad Gateway,Weighted Load Test 5-282,text,false,,349,182,330,333,https://api-staging-builder.engineer.ai/configurations,30575,0,3926
1655554700682,30103,/search,502,Bad Gateway,Weighted Load Test 5-751,text,false,,349,182,329,332,https://api-staging-builder.engineer.ai/configurations,30103,0,4930
1655554700215,30570,/search,502,Bad Gateway,Weighted Load Test 5-289,text,false,,349,182,329,332,https://api-staging-builder.engineer.ai/configurations,30570,0,5407
1655554700682,30103,/product-desc,502,Bad Gateway,Weighted Load Test 5-756,text,false,,349,182,329,332,https://api-staging-builder.engineer.ai/configurations,30103,0,6388
1655554700414,30371,/search,502,Bad Gateway,Weighted Load Test 5-488,text,false,,349,182,329,332,https://api-staging-builder.engineer.ai/configurations,30371,0,9951
1655554700784,30001,/category,502,Bad Gateway,Weighted Load Test 5-859,text,false,,349,182,329,332,https://api-staging-builder.engineer.ai/configurations,30001,0,3809
1655554700637,30148,/product-desc,502,Bad Gateway,Weighted Load Test 5-710,text,false,,349,182,329,332,https://api-staging-builder.engineer.ai/configurations,30148,0,15923
1655554700299,30486,/category,502,Bad Gateway,Weighted Load Test 5-343,text,false,,349,182,329,332,https://api-staging-builder.engineer.ai/configurations,30486,0,10071
1655554700312,30473,/product-desc,502,Bad Gateway,Weighted Load Test 5-386,text,false,,349,182,329,332,https://api-staging-builder.engineer.ai/configurations,30473,0,10052
1655554700518,30267,/search,502,Bad Gateway,Weighted Load Test 5-589,text,false,,349,182,329,332,https://api-staging-builder.engineer.ai/configurations,30267,0,5296
1655554700205,30580,/category,502,Bad Gateway,Weighted Load Test 5-279,text,false,,349,182,329,332,https://api-staging-builder.engineer.ai/configurations,30580,0,8509
1655554700234,30558,/search,502,Bad Gateway,Weighted Load Test 5-308,text,false,,349,182,324,327,https://api-staging-builder.engineer.ai/configurations,30558,0,3921
1655554700207,30585,/product-desc,502,Bad Gateway,Weighted Load Test 5-177,text,false,,349,182,324,327,https://api-staging-builder.engineer.ai/configurations,30585,0,4149
1655554700198,30594,/product-desc,502,Bad Gateway,Weighted Load Test 5-131,text,false,,349,182,324,327,https://api-staging-builder.engineer.ai/configurations,30594,0,4803
1655554700458,30334,/category,502,Bad Gateway,Weighted Load Test 5-532,text,false,,349,182,324,327,https://api-staging-builder.engineer.ai/configurations,30334,0,10158
1655554700388,30404,/category,502,Bad Gateway,Weighted Load Test 5-462,text,false,,349,182,324,327,https://api-staging-builder.engineer.ai/configurations,30404,0,10073
1655554700205,30587,/search,502,Bad Gateway,Weighted Load Test 5-68,text,false,,349,182,324,327,https://api-staging-builder.engineer.ai/configurations,30587,0,10163
1655554700498,30294,/product-desc,502,Bad Gateway,Weighted Load Test 5-571,text,false,,349,182,324,327,https://api-staging-builder.engineer.ai/configurations,30294,0,10024
1655554700198,30594,/search,502,Bad Gateway,Weighted Load Test 5-257,text,false,,349,182,324,327,https://api-staging-builder.engineer.ai/configurations,30594,0,4826
1655554700573,30219,/search,502,Bad Gateway,Weighted Load Test 5-648,text,false,,349,182,324,327,https://api-staging-builder.engineer.ai/configurations,30219,0,5241
1655554700239,30553,/search,502,Bad Gateway,Weighted Load Test 5-313,text,false,,349,182,323,326,https://api-staging-builder.engineer.ai/configurations,30553,0,10125
1655554700544,30248,/category,502,Bad Gateway,Weighted Load Test 5-615,text,false,,349,182,323,326,https://api-staging-builder.engineer.ai/configurations,30248,0,9913
1655554700692,30100,/order,502,Bad Gateway,Weighted Load Test 5-765,text,false,,349,182,323,326,https://api-staging-builder.engineer.ai/configurations,30100,0,3446
1655554700299,30493,/order,502,Bad Gateway,Weighted Load Test 5-371,text,false,,349,182,323,326,https://api-staging-builder.engineer.ai/configurations,30493,0,10078
1655554710369,20422,Dashboard,502,Bad Gateway,Loadtest Data Driven 2-2,text,false,,349,209,3,326,https://api-staging-builder.engineer.ai/build_cards?status=completed,20422,0,0
1655554700817,29975,/product-desc,502,Bad Gateway,Weighted Load Test 5-891,text,false,,349,182,323,326,https://api-staging-builder.engineer.ai/configurations,29975,0,3784
1655554700212,30580,/category,502,Bad Gateway,Weighted Load Test 5-72,text,false,,349,182,322,325,https://api-staging-builder.engineer.ai/configurations,30580,0,4827
1655554700198,30594,/search,502,Bad Gateway,Weighted Load Test 5-50,text,false,,349,182,322,325,https://api-staging-builder.engineer.ai/configurations,30594,0,4840
1655554700403,30389,/product-desc,502,Bad Gateway,Weighted Load Test 5-477,text,false,,349,182,318,321,https://api-staging-builder.engineer.ai/configurations,30389,0,9432
1655554700650,30142,/product-desc,502,Bad Gateway,Weighted Load Test 5-724,text,false,,349,182,318,321,https://api-staging-builder.engineer.ai/configurations,30142,0,5463
1655554700765,30027,/category,502,Bad Gateway,Weighted Load Test 5-836,text,false,,349,182,318,321,https://api-staging-builder.engineer.ai/configurations,30027,0,8787
1655554700364,30428,/product-desc,502,Bad Gateway,Weighted Load Test 5-437,text,false,,349,182,318,321,https://api-staging-builder.engineer.ai/configurations,30428,0,9342
1655554700422,30370,/category,502,Bad Gateway,Weighted Load Test 5-496,text,false,,349,182,318,321,https://api-staging-builder.engineer.ai/configurations,30370,0,9285
1655554700365,30427,/search,502,Bad Gateway,Weighted Load Test 5-439,text,false,,349,182,318,321,https://api-staging-builder.engineer.ai/configurations,30427,0,9588
1655554700320,30472,/search,502,Bad Gateway,Weighted Load Test 5-393,text,false,,349,182,318,321,https://api-staging-builder.engineer.ai/configurations,30472,0,10296
1655554700206,30586,/category,502,Bad Gateway,Weighted Load Test 5-37,text,false,,349,182,318,321,https://api-staging-builder.engineer.ai/configurations,30586,0,6964
1655554700365,30428,/category,502,Bad Gateway,Weighted Load Test 5-438,text,false,,349,182,317,320,https://api-staging-builder.engineer.ai/configurations,30427,0,9349
1655554700811,29982,/category,502,Bad Gateway,Weighted Load Test 5-886,text,false,,349,182,317,320,https://api-staging-builder.engineer.ai/configurations,29982,0,15774
1655554700344,30449,/product-desc,502,Bad Gateway,Weighted Load Test 5-417,text,false,,349,182,317,320,https://api-staging-builder.engineer.ai/configurations,30449,0,10021
1655554700299,30494,/search,502,Bad Gateway,Weighted Load Test 5-365,text,false,,349,182,317,320,https://api-staging-builder.engineer.ai/configurations,30494,0,9654
1655554700323,30470,/product-desc,502,Bad Gateway,Weighted Load Test 5-398,text,false,,349,182,317,320,https://api-staging-builder.engineer.ai/configurations,30470,0,9257
1655554700603,30190,/product-desc,502,Bad Gateway,Weighted Load Test 5-677,text,false,,349,182,316,319,https://api-staging-builder.engineer.ai/configurations,30190,0,16103
1655554700394,30399,/category,502,Bad Gateway,Weighted Load Test 5-469,text,false,,349,182,315,318,https://api-staging-builder.engineer.ai/configurations,30399,0,10060
1655554700475,30318,/category,502,Bad Gateway,Weighted Load Test 5-549,text,false,,349,182,315,318,https://api-staging-builder.engineer.ai/configurations,30318,0,6653
1655554700202,30591,/category,502,Bad Gateway,Weighted Load Test 5-276,text,false,,349,182,315,318,https://api-staging-builder.engineer.ai/configurations,30591,0,9378
1655554700405,30388,/search,502,Bad Gateway,Weighted Load Test 5-479,text,false,,349,182,315,318,https://api-staging-builder.engineer.ai/configurations,30388,0,9318
1655554700200,30593,/search,502,Bad Gateway,Weighted Load Test 5-148,text,false,,349,182,315,318,https://api-staging-builder.engineer.ai/configurations,30593,0,8341
1655554700444,30349,/search,502,Bad Gateway,Weighted Load Test 5-518,text,false,,349,182,315,318,https://api-staging-builder.engineer.ai/configurations,30349,0,9926
1655554724752,6041,/personalized-ads,502,Bad Gateway,Weighted Load Test 5-442,text,false,,349,182,315,318,https://api-staging-builder.engineer.ai/configurations,6041,0,0
1655554700681,30112,/product-desc,502,Bad Gateway,Weighted Load Test 5-743,text,false,,349,182,315,318,https://api-staging-builder.engineer.ai/configurations,30112,0,5378
1655554700698,30095,/category,502,Bad Gateway,Weighted Load Test 5-772,text,false,,349,182,315,318,https://api-staging-builder.engineer.ai/configurations,30095,0,3764
1655554700835,29958,/category,502,Bad Gateway,Weighted Load Test 5-909,text,false,,349,182,315,318,https://api-staging-builder.engineer.ai/configurations,29958,0,3870
1655554700771,30022,/category,502,Bad Gateway,Weighted Load Test 5-846,text,false,,349,182,315,318,https://api-staging-builder.engineer.ai/configurations,30022,0,8943
1655554700325,30468,/category,502,Bad Gateway,Weighted Load Test 5-399,text,false,,349,182,315,318,https://api-staging-builder.engineer.ai/configurations,30468,0,10137
1655554700521,30272,/search,502,Bad Gateway,Weighted Load Test 5-594,text,false,,349,182,315,318,https://api-staging-builder.engineer.ai/configurations,30272,0,9938
1655554700354,30439,/search,502,Bad Gateway,Weighted Load Test 5-428,text,false,,349,182,315,318,https://api-staging-builder.engineer.ai/configurations,30439,0,10104
1655554700241,30552,/category,502,Bad Gateway,Weighted Load Test 5-316,text,false,,349,182,314,317,https://api-staging-builder.engineer.ai/configurations,30552,0,10217
1655554700296,30497,/category,502,Bad Gateway,Weighted Load Test 5-351,text,false,,349,182,313,316,https://api-staging-builder.engineer.ai/configurations,30497,0,10162
1655554700774,30019,/search,502,Bad Gateway,Weighted Load Test 5-848,text,false,,349,182,314,317,https://api-staging-builder.engineer.ai/configurations,30019,0,9685
1655554700198,30595,/category,502,Bad Gateway,Weighted Load Test 5-92,text,false,,349,182,314,317,https://api-staging-builder.engineer.ai/configurations,30595,0,4838
1655554700205,30589,/search,502,Bad Gateway,Weighted Load Test 5-27,text,false,,349,182,313,316,https://api-staging-builder.engineer.ai/configurations,30589,0,10254
1655554700464,30330,/product-desc,502,Bad Gateway,Weighted Load Test 5-537,text,false,,349,182,313,316,https://api-staging-builder.engineer.ai/configurations,30330,0,9907
1655554700681,30113,/search,502,Bad Gateway,Weighted Load Test 5-741,text,false,,349,182,312,315,https://api-staging-builder.engineer.ai/configurations,30113,0,9690
1655554700299,30495,/search,502,Bad Gateway,Weighted Load Test 5-341,text,false,,349,182,311,314,https://api-staging-builder.engineer.ai/configurations,30495,0,10158
1655554700412,30382,/category,502,Bad Gateway,Weighted Load Test 5-486,text,false,,349,182,311,314,https://api-staging-builder.engineer.ai/configurations,30382,0,9965
1655554700829,29965,/search,502,Bad Gateway,Weighted Load Test 5-904,text,false,,349,182,311,314,https://api-staging-builder.engineer.ai/configurations,29965,0,7875
1655554729016,1780,/order,200,OK,Weighted Load Test 5-738,text,true,,18694,182,306,309,https://api-staging-builder.engineer.ai/configurations,1533,0,0
1655554700813,30045,/search,502,Bad Gateway,Weighted Load Test 5-888,text,false,,349,182,306,309,https://api-staging-builder.engineer.ai/configurations,30045,0,15980
1655554700595,30263,/category,502,Bad Gateway,Weighted Load Test 5-670,text,false,,349,182,306,309,https://api-staging-builder.engineer.ai/configurations,30263,0,5371
1655554700583,30275,/category,502,Bad Gateway,Weighted Load Test 5-657,text,false,,349,182,306,309,https://api-staging-builder.engineer.ai/configurations,30275,0,5469
1655554700589,30269,/category,502,Bad Gateway,Weighted Load Test 5-662,text,false,,349,182,306,309,https://api-staging-builder.engineer.ai/configurations,30269,0,5464
1655554700257,30601,/product-desc,502,Bad Gateway,Weighted Load Test 5-331,text,false,,349,182,306,309,https://api-staging-builder.engineer.ai/configurations,30601,0,10100
1655554700235,30623,/category,502,Bad Gateway,Weighted Load Test 5-309,text,false,,349,182,306,309,https://api-staging-builder.engineer.ai/configurations,30623,0,5820
1655554700294,30565,/search,502,Bad Gateway,Weighted Load Test 5-366,text,false,,349,182,305,308,https://api-staging-builder.engineer.ai/configurations,30565,0,10071
1655554700540,30319,/search,502,Bad Gateway,Weighted Load Test 5-613,text,false,,349,182,305,308,https://api-staging-builder.engineer.ai/configurations,30319,0,9824
1655554710598,20260,/personalized-ads,502,Bad Gateway,Weighted Load Test 5-931,text,false,,349,182,305,308,https://api-staging-builder.engineer.ai/configurations,20260,0,0
1655554700537,30322,/category,502,Bad Gateway,Weighted Load Test 5-609,text,false,,349,182,305,308,https://api-staging-builder.engineer.ai/configurations,30322,0,5518
1655554724652,6207,/personalized-ads,502,Bad Gateway,Weighted Load Test 5-682,text,false,,349,182,304,307,https://api-staging-builder.engineer.ai/configurations,6207,0,0
1655554700654,30205,/category,502,Bad Gateway,Weighted Load Test 5-729,text,false,,349,182,304,307,https://api-staging-builder.engineer.ai/configurations,30205,0,5401
1655554700629,30230,/search,502,Bad Gateway,Weighted Load Test 5-703,text,false,,349,182,304,307,https://api-staging-builder.engineer.ai/configurations,30230,0,5429
1655554700206,30653,/category,502,Bad Gateway,Weighted Load Test 5-125,text,false,,349,182,304,307,https://api-staging-builder.engineer.ai/configurations,30653,0,5852
1655554724680,6179,/personalized-ads,502,Bad Gateway,Weighted Load Test 5-628,text,false,,349,182,304,307,https://api-staging-builder.engineer.ai/configurations,6179,0,0
1655554700198,30661,/search,502,Bad Gateway,Weighted Load Test 5-218,text,false,,349,182,303,306,https://api-staging-builder.engineer.ai/configurations,30661,0,5861
1655554700199,30660,/category,502,Bad Gateway,Weighted Load Test 5-272,text,false,,349,182,303,306,https://api-staging-builder.engineer.ai/configurations,30660,0,5955
1655554724789,6070,/order,502,Bad Gateway,Weighted Load Test 5-284,text,false,,349,182,302,305,https://api-staging-builder.engineer.ai/configurations,6070,0,0
1655554700682,30177,/category,502,Bad Gateway,Weighted Load Test 5-744,text,false,,349,182,302,305,https://api-staging-builder.engineer.ai/configurations,30177,0,5376
1655554724753,6106,/personalized-ads,502,Bad Gateway,Weighted Load Test 5-519,text,false,,349,182,302,305,https://api-staging-builder.engineer.ai/configurations,6106,0,0
1655554724973,5886,/review,502,Bad Gateway,Weighted Load Test 5-36,text,false,,349,182,302,305,https://api-staging-builder.engineer.ai/configurations,5886,0,0
1655554706549,24309,Dashboard,502,Bad Gateway,Loadtest Data Driven 2-3,text,false,,349,209,3,305,https://api-staging-builder.engineer.ai/build_cards?status=completed,24309,0,0
1655554725267,5592,/history,502,Bad Gateway,Weighted Load Test 5-59,text,false,,349,182,302,305,https://api-staging-builder.engineer.ai/configurations,5592,0,0
1655554700551,30309,/category,502,Bad Gateway,Weighted Load Test 5-624,text,false,,349,182,301,304,https://api-staging-builder.engineer.ai/configurations,30309,0,5652
1655554706696,24163,/history,502,Bad Gateway,Weighted Load Test 5-182,text,false,,349,182,301,304,https://api-staging-builder.engineer.ai/configurations,24163,0,0
1655554700485,30375,/category,502,Bad Gateway,Weighted Load Test 5-559,text,false,,349,182,301,304,https://api-staging-builder.engineer.ai/configurations,30375,0,5710
1655554700469,30391,/search,502,Bad Gateway,Weighted Load Test 5-544,text,false,,349,182,301,304,https://api-staging-builder.engineer.ai/configurations,30391,0,6601
